date,league,season,home_team,away_team,full_time_home_goals,full_time_away_goals,half_time_home_goals,half_time_away_goals,full_time_result,half_time_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home_win,odds_draw,odds_away_win
2016-09-10,ligue_1,2016-2017,Guingamp,Montpellier,1,1,1.0,1.0,D,D,12.0,5.0,4.0,2.0,14.0,14.0,7.0,3.0,1.0,1.0,0.0,0.0,2.3,3.1,3.5
2016-09-10,serie_a,2016-2017,Juventus,Sassuolo,3,1,3.0,1.0,H,H,23.0,9.0,10.0,3.0,10.0,12.0,14.0,5.0,1.0,2.0,0.0,0.0,1.3,5.0,12.0
2016-09-10,ligue_1,2016-2017,Lille,Monaco,1,4,0.0,2.0,A,A,6.0,9.0,3.0,6.0,19.0,13.0,8.0,1.0,3.0,1.0,0.0,0.0,2.6,2.9,3.1
2016-09-10,ligue_1,2016-2017,Lorient,Nancy,0,2,0.0,1.0,A,A,9.0,7.0,2.0,3.0,11.0,20.0,8.0,3.0,0.0,5.0,0.0,0.0,2.38,3.1,3.3
2016-09-10,ligue_1,2016-2017,Lyon,Bordeaux,1,3,1.0,1.0,A,D,11.0,10.0,4.0,6.0,14.0,7.0,4.0,4.0,2.0,1.0,1.0,0.0,1.62,3.8,5.5
2016-09-10,bundesliga,2016-2017,Wolfsburg,FC Koln,0,0,0.0,0.0,D,D,18.0,16.0,4.0,9.0,13.0,14.0,8.0,4.0,2.0,3.0,0.0,0.0,1.85,3.75,4.2
2016-09-10,bundesliga,2016-2017,RB Leipzig,Dortmund,1,0,0.0,0.0,H,D,10.0,8.0,4.0,1.0,16.0,10.0,5.0,7.0,2.0,2.0,0.0,0.0,5.25,4.2,1.62
2016-09-10,premier_league,2016-2017,Liverpool,Leicester,4,1,2.0,1.0,H,H,17.0,12.0,11.0,3.0,4.0,8.0,1.0,7.0,1.0,2.0,0.0,0.0,1.7,4.0,5.5
2016-09-10,serie_a,2016-2017,Palermo,Napoli,0,3,0.0,0.0,A,D,5.0,17.0,1.0,7.0,14.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,9.0,5.0,1.33
2016-09-10,premier_league,2016-2017,Middlesbrough,Crystal Palace,1,2,1.0,1.0,A,D,12.0,12.0,4.0,4.0,5.0,9.0,6.0,6.0,1.0,2.0,0.0,0.0,2.3,3.2,3.6
2016-09-10,premier_league,2016-2017,Stoke,Tottenham,0,4,0.0,1.0,A,A,15.0,20.0,2.0,8.0,13.0,18.0,10.0,8.0,3.0,2.0,0.0,0.0,4.6,3.75,1.85
2016-09-10,liga,2016-2017,Sevilla,Las Palmas,2,1,0.0,1.0,H,A,16.0,7.0,7.0,4.0,15.0,13.0,10.0,1.0,2.0,4.0,0.0,1.0,1.5,4.33,6.0
2016-09-10,liga,2016-2017,Real Madrid,Osasuna,5,2,3.0,0.0,H,H,25.0,10.0,11.0,3.0,14.0,14.0,6.0,7.0,2.0,2.0,0.0,1.0,1.04,15.0,34.0
2016-09-10,liga,2016-2017,Malaga,Villarreal,0,2,0.0,2.0,A,A,15.0,12.0,2.0,6.0,8.0,14.0,9.0,7.0,2.0,1.0,0.0,0.0,2.3,3.1,3.3
2016-09-10,liga,2016-2017,Celta,Ath Madrid,0,4,0.0,0.0,A,D,9.0,13.0,1.0,6.0,13.0,12.0,6.0,4.0,1.0,2.0,0.0,0.0,6.0,3.3,1.73
2016-09-10,liga,2016-2017,Barcelona,Alaves,1,2,0.0,1.0,A,A,16.0,5.0,2.0,4.0,12.0,12.0,13.0,0.0,1.0,1.0,0.0,0.0,1.07,12.0,34.0
2016-09-10,premier_league,2016-2017,West Ham,Watford,2,4,2.0,2.0,A,D,19.0,13.0,4.0,8.0,10.0,15.0,4.0,4.0,2.0,2.0,0.0,0.0,1.91,3.6,4.5
2016-09-10,premier_league,2016-2017,Arsenal,Southampton,2,1,1.0,1.0,H,D,17.0,11.0,2.0,5.0,10.0,8.0,6.0,1.0,2.0,5.0,0.0,0.0,1.57,4.2,6.5
2016-09-10,premier_league,2016-2017,Bournemouth,West Brom,1,0,0.0,0.0,H,D,12.0,12.0,5.0,2.0,9.0,11.0,10.0,5.0,1.0,3.0,0.0,0.0,2.05,3.25,4.33
2016-09-10,premier_league,2016-2017,Burnley,Hull,1,1,0.0,0.0,D,D,13.0,11.0,2.0,3.0,13.0,3.0,5.0,9.0,2.0,0.0,0.0,0.0,2.45,3.1,3.4
2016-09-10,bundesliga,2016-2017,Leverkusen,Hamburg,3,1,0.0,0.0,H,D,15.0,6.0,5.0,2.0,13.0,20.0,4.0,1.0,2.0,1.0,0.0,0.0,1.45,4.5,7.0
2016-09-11,serie_a,2016-2017,Chievo,Lazio,1,1,0.0,0.0,D,D,7.0,11.0,4.0,3.0,14.0,15.0,2.0,1.0,2.0,5.0,0.0,0.0,3.0,3.2,2.5
2016-09-11,serie_a,2016-2017,Milan,Udinese,0,1,0.0,0.0,A,D,14.0,10.0,2.0,2.0,10.0,9.0,8.0,8.0,1.0,5.0,0.0,0.0,1.67,4.0,5.0
2016-09-11,serie_a,2016-2017,Pescara,Inter,1,2,0.0,0.0,A,D,10.0,22.0,5.0,7.0,14.0,10.0,3.0,13.0,1.0,1.0,0.0,0.0,4.75,3.75,1.75
2016-09-11,liga,2016-2017,Sp Gijon,Leganes,2,1,2.0,0.0,H,H,7.0,9.0,4.0,2.0,12.0,16.0,3.0,5.0,0.0,2.0,0.0,0.0,2.25,3.2,3.4
2016-09-11,liga,2016-2017,Valencia,Betis,2,3,0.0,1.0,A,A,23.0,12.0,9.0,5.0,15.0,21.0,5.0,5.0,2.0,4.0,1.0,0.0,1.65,4.2,5.0
2016-09-11,bundesliga,2016-2017,Mainz,Hoffenheim,4,4,4.0,1.0,D,H,12.0,20.0,6.0,5.0,19.0,16.0,8.0,5.0,1.0,3.0,1.0,0.0,2.0,3.5,3.75
2016-09-11,bundesliga,2016-2017,Werder Bremen,Augsburg,1,2,1.0,0.0,A,H,10.0,18.0,1.0,5.0,14.0,28.0,0.0,4.0,2.0,3.0,0.0,0.0,2.3,3.4,3.1
2016-09-11,liga,2016-2017,Granada,Eibar,1,2,0.0,1.0,A,A,15.0,10.0,5.0,8.0,7.0,8.0,6.0,7.0,2.0,0.0,0.0,1.0,2.15,3.25,3.5
2016-09-11,serie_a,2016-2017,Bologna,Cagliari,2,1,1.0,0.0,H,H,17.0,11.0,10.0,5.0,13.0,9.0,9.0,4.0,1.0,3.0,0.0,1.0,2.1,3.25,3.75
2016-09-11,serie_a,2016-2017,Atalanta,Torino,2,1,0.0,0.0,H,D,22.0,14.0,3.0,7.0,16.0,20.0,4.0,4.0,2.0,2.0,0.0,0.0,2.6,3.2,2.8
2016-09-11,ligue_1,2016-2017,Nantes,Metz,0,3,0.0,2.0,A,A,13.0,10.0,3.0,4.0,8.0,19.0,8.0,3.0,1.0,4.0,0.0,0.0,1.73,3.4,5.5
2016-09-11,ligue_1,2016-2017,Rennes,Caen,2,0,0.0,0.0,H,D,5.0,8.0,4.0,4.0,12.0,7.0,2.0,8.0,2.0,1.0,0.0,0.0,2.0,3.3,4.0
2016-09-11,ligue_1,2016-2017,Nice,Marseille,3,2,1.0,1.0,H,D,18.0,14.0,7.0,5.0,10.0,15.0,6.0,3.0,2.0,3.0,0.0,0.0,2.3,3.2,3.4
2016-09-11,serie_a,2016-2017,Roma,Sampdoria,3,2,1.0,2.0,H,A,24.0,12.0,8.0,7.0,12.0,13.0,11.0,7.0,3.0,2.0,0.0,0.0,1.33,5.25,9.0
2016-09-11,premier_league,2016-2017,Swansea,Chelsea,2,2,0.0,1.0,D,A,6.0,28.0,2.0,7.0,17.0,8.0,1.0,11.0,3.0,4.0,0.0,0.0,5.75,4.0,1.67
2016-09-11,liga,2016-2017,La Coruna,Ath Bilbao,0,1,0.0,1.0,A,A,16.0,7.0,3.0,2.0,15.0,15.0,7.0,6.0,2.0,3.0,0.0,0.0,3.6,3.25,2.15
2016-09-12,premier_league,2016-2017,Sunderland,Everton,0,3,0.0,0.0,A,D,11.0,20.0,2.0,9.0,11.0,8.0,5.0,4.0,1.0,1.0,0.0,0.0,3.8,3.5,2.1
2016-09-12,serie_a,2016-2017,Empoli,Crotone,2,1,1.0,1.0,H,D,13.0,6.0,5.0,2.0,16.0,20.0,5.0,0.0,1.0,1.0,0.0,1.0,1.57,4.0,6.0
2016-09-13,champions_league,2016-2017,Dynamo Kyiv,Napoli,1,2,,,,,,,,,,,,,,,,,,,
2016-09-13,champions_league,2016-2017,Basel,Ludogorets,1,1,,,,,,,,,,,,,,,,,,,
2016-09-13,champions_league,2016-2017,Paris SG,Arsenal,1,1,,,,,,,,,,,,,,,,,,,
2016-09-13,champions_league,2016-2017,Barcelona,Celtic,7,0,,,,,,,,,,,,,,,,,,,
2016-09-13,champions_league,2016-2017,PSV,Ath Madrid,0,1,,,,,,,,,,,,,,,,,,,
2016-09-13,champions_league,2016-2017,Benfica,Beşiktaş,1,1,,,,,,,,,,,,,,,,,,,
2016-09-13,champions_league,2016-2017,Bayern Munich,Rostov,5,0,,,,,,,,,,,,,,,,,,,
2016-09-14,champions_league,2016-2017,Tottenham,Monaco,1,2,,,,,,,,,,,,,,,,,,,
2016-09-14,champions_league,2016-2017,Lyon,Dinamo Zagreb,3,0,,,,,,,,,,,,,,,,,,,
2016-09-14,champions_league,2016-2017,Leverkusen,CSKA Moscow,2,2,,,,,,,,,,,,,,,,,,,
2016-09-14,champions_league,2016-2017,Legia Warsaw,Dortmund,0,6,,,,,,,,,,,,,,,,,,,
2016-09-14,champions_league,2016-2017,Real Madrid,Sporting CP,2,1,,,,,,,,,,,,,,,,,,,
2016-09-14,champions_league,2016-2017,Club Brugge,Leicester,0,3,,,,,,,,,,,,,,,,,,,
2016-09-14,champions_league,2016-2017,Man City,M'gladbach,4,0,,,,,,,,,,,,,,,,,,,
2016-09-14,champions_league,2016-2017,Porto,FC Copenhagen,1,1,,,,,,,,,,,,,,,,,,,
2016-09-14,champions_league,2016-2017,Juventus,Sevilla,0,0,,,,,,,,,,,,,,,,,,,
2016-09-16,liga,2016-2017,Betis,Granada,2,2,1.0,2.0,D,A,23.0,15.0,7.0,8.0,13.0,17.0,7.0,3.0,4.0,3.0,1.0,1.0,1.73,3.75,5.0
2016-09-16,premier_league,2016-2017,Chelsea,Liverpool,1,2,0.0,2.0,A,A,12.0,13.0,4.0,5.0,6.0,13.0,6.0,4.0,1.0,1.0,0.0,0.0,2.25,3.5,3.4
2016-09-16,ligue_1,2016-2017,Caen,Paris SG,0,6,0.0,4.0,A,A,13.0,21.0,1.0,7.0,9.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0,7.0,4.5,1.4
2016-09-16,serie_a,2016-2017,Sampdoria,Milan,0,1,0.0,0.0,A,D,12.0,10.0,3.0,3.0,12.0,16.0,8.0,5.0,2.0,3.0,0.0,0.0,3.1,3.3,2.3
2016-09-16,bundesliga,2016-2017,FC Koln,Freiburg,3,0,3.0,0.0,H,H,9.0,17.0,3.0,8.0,12.0,10.0,4.0,6.0,1.0,1.0,0.0,0.0,1.8,3.6,4.5
2016-09-17,bundesliga,2016-2017,Hoffenheim,Wolfsburg,0,0,0.0,0.0,D,D,20.0,20.0,5.0,9.0,17.0,18.0,3.0,11.0,2.0,1.0,0.0,0.0,3.1,3.6,2.25
2016-09-17,liga,2016-2017,Ath Madrid,Sp Gijon,5,0,3.0,0.0,H,H,18.0,10.0,7.0,1.0,14.0,9.0,1.0,4.0,0.0,2.0,0.0,0.0,1.18,6.5,21.0
2016-09-17,ligue_1,2016-2017,Toulouse,Guingamp,2,1,0.0,0.0,H,D,13.0,5.0,5.0,3.0,18.0,11.0,8.0,1.0,4.0,3.0,0.0,1.0,2.0,3.25,4.0
2016-09-17,ligue_1,2016-2017,Nancy,Nantes,1,1,0.0,0.0,D,D,9.0,14.0,2.0,5.0,10.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,2.6,2.9,3.1
2016-09-17,ligue_1,2016-2017,Monaco,Rennes,3,0,1.0,0.0,H,H,17.0,5.0,7.0,3.0,13.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0,1.73,3.5,5.0
2016-09-17,bundesliga,2016-2017,Bayern Munich,Ingolstadt,3,1,1.0,1.0,H,D,10.0,13.0,5.0,5.0,18.0,17.0,5.0,5.0,1.0,2.0,0.0,0.0,1.07,12.0,34.0
2016-09-17,bundesliga,2016-2017,Hamburg,RB Leipzig,0,4,0.0,0.0,A,D,14.0,12.0,2.0,6.0,17.0,13.0,8.0,3.0,5.0,1.0,0.0,0.0,2.75,3.25,2.63
2016-09-17,ligue_1,2016-2017,Lorient,Lille,1,0,0.0,0.0,H,D,9.0,10.0,4.0,0.0,12.0,10.0,4.0,2.0,2.0,2.0,0.0,0.0,3.1,3.1,2.5
2016-09-17,ligue_1,2016-2017,Bordeaux,Angers,0,1,0.0,1.0,A,A,10.0,5.0,4.0,5.0,9.0,17.0,3.0,5.0,0.0,4.0,1.0,0.0,1.8,3.5,4.75
2016-09-17,bundesliga,2016-2017,Dortmund,Darmstadt,6,0,1.0,0.0,H,H,22.0,5.0,14.0,1.0,8.0,16.0,12.0,2.0,0.0,4.0,0.0,1.0,1.13,9.0,21.0
2016-09-17,liga,2016-2017,Las Palmas,Malaga,1,0,1.0,0.0,H,H,6.0,10.0,2.0,2.0,11.0,18.0,2.0,2.0,3.0,1.0,0.0,0.0,2.3,3.25,3.3
2016-09-17,liga,2016-2017,Leganes,Barcelona,1,5,0.0,3.0,A,A,15.0,10.0,6.0,7.0,28.0,7.0,2.0,5.0,4.0,2.0,0.0,0.0,17.0,7.0,1.18
2016-09-17,bundesliga,2016-2017,Ein Frankfurt,Leverkusen,2,1,0.0,0.0,H,D,17.0,7.0,8.0,3.0,22.0,14.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,3.5,1.95
2016-09-17,bundesliga,2016-2017,M'gladbach,Werder Bremen,4,1,4.0,0.0,H,H,15.0,9.0,7.0,5.0,9.0,19.0,10.0,4.0,0.0,3.0,0.0,1.0,1.44,4.5,7.5
2016-09-17,liga,2016-2017,Eibar,Sevilla,1,1,0.0,1.0,D,A,10.0,8.0,2.0,4.0,19.0,10.0,4.0,2.0,1.0,1.0,2.0,0.0,3.1,3.3,2.35
2016-09-17,ligue_1,2016-2017,Dijon,Metz,0,0,0.0,0.0,D,D,16.0,7.0,6.0,3.0,15.0,18.0,8.0,3.0,4.0,3.0,0.0,1.0,2.15,3.1,3.75
2016-09-17,premier_league,2016-2017,West Brom,West Ham,4,2,3.0,0.0,H,H,8.0,23.0,6.0,5.0,14.0,6.0,2.0,6.0,2.0,1.0,0.0,0.0,2.8,3.2,2.8
2016-09-17,premier_league,2016-2017,Hull,Arsenal,1,4,0.0,1.0,A,A,6.0,24.0,2.0,9.0,9.0,12.0,2.0,4.0,0.0,2.0,1.0,0.0,6.0,4.2,1.6
2016-09-17,premier_league,2016-2017,Everton,Middlesbrough,3,1,3.0,1.0,H,H,11.0,7.0,6.0,0.0,5.0,15.0,6.0,3.0,2.0,1.0,0.0,0.0,1.67,3.8,6.0
2016-09-17,serie_a,2016-2017,Lazio,Pescara,3,0,0.0,0.0,H,D,23.0,10.0,11.0,3.0,12.0,14.0,11.0,2.0,2.0,2.0,0.0,0.0,1.5,4.33,6.5
2016-09-17,serie_a,2016-2017,Napoli,Bologna,3,1,1.0,0.0,H,H,21.0,9.0,10.0,3.0,11.0,7.0,6.0,3.0,0.0,1.0,0.0,1.0,1.25,6.0,12.0
2016-09-17,premier_league,2016-2017,Leicester,Burnley,3,0,1.0,0.0,H,H,14.0,7.0,6.0,2.0,10.0,9.0,7.0,1.0,0.0,1.0,0.0,0.0,1.5,4.33,8.0
2016-09-17,premier_league,2016-2017,Man City,Bournemouth,4,0,2.0,0.0,H,H,20.0,6.0,12.0,2.0,8.0,11.0,5.0,5.0,1.0,1.0,1.0,0.0,1.29,6.0,12.0
2016-09-18,premier_league,2016-2017,Crystal Palace,Stoke,4,1,2.0,0.0,H,H,14.0,11.0,8.0,4.0,15.0,9.0,10.0,5.0,2.0,1.0,0.0,0.0,2.0,3.5,4.2
2016-09-18,serie_a,2016-2017,Fiorentina,Roma,1,0,0.0,0.0,H,D,8.0,14.0,4.0,3.0,10.0,11.0,5.0,6.0,1.0,1.0,0.0,0.0,2.9,3.5,2.4
2016-09-18,serie_a,2016-2017,Inter,Juventus,2,1,0.0,0.0,H,D,16.0,9.0,3.0,2.0,13.0,18.0,5.0,4.0,2.0,3.0,1.0,0.0,4.0,3.5,1.95
2016-09-18,serie_a,2016-2017,Sassuolo,Genoa,2,0,0.0,0.0,H,D,11.0,17.0,6.0,5.0,15.0,17.0,3.0,8.0,0.0,2.0,0.0,1.0,2.2,3.2,3.5
2016-09-18,serie_a,2016-2017,Torino,Empoli,0,0,0.0,0.0,D,D,15.0,5.0,5.0,2.0,19.0,7.0,8.0,5.0,4.0,3.0,0.0,0.0,1.75,3.6,4.75
2016-09-18,serie_a,2016-2017,Udinese,Chievo,1,2,1.0,0.0,A,H,8.0,20.0,4.0,6.0,16.0,9.0,5.0,7.0,3.0,4.0,0.0,0.0,2.0,3.25,4.0
2016-09-18,ligue_1,2016-2017,St Etienne,Bastia,1,0,0.0,0.0,H,D,13.0,9.0,3.0,3.0,19.0,11.0,4.0,4.0,2.0,4.0,0.0,0.0,1.65,3.6,6.0
2016-09-18,ligue_1,2016-2017,Montpellier,Nice,1,1,0.0,0.0,D,D,15.0,9.0,5.0,4.0,18.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,2.3,3.2,3.3
2016-09-18,ligue_1,2016-2017,Marseille,Lyon,0,0,0.0,0.0,D,D,13.0,14.0,2.0,1.0,16.0,12.0,6.0,1.0,3.0,2.0,0.0,0.0,2.7,3.4,2.6
2016-09-18,serie_a,2016-2017,Cagliari,Atalanta,3,0,1.0,0.0,H,H,12.0,7.0,9.0,2.0,10.0,19.0,3.0,4.0,2.0,2.0,0.0,0.0,2.6,3.2,2.8
2016-09-18,bundesliga,2016-2017,Hertha,Schalke 04,2,0,0.0,0.0,H,D,8.0,11.0,2.0,4.0,12.0,17.0,4.0,6.0,1.0,1.0,0.0,0.0,2.5,3.4,2.8
2016-09-18,bundesliga,2016-2017,Augsburg,Mainz,1,3,0.0,1.0,A,A,12.0,11.0,5.0,6.0,15.0,16.0,2.0,7.0,1.0,2.0,0.0,1.0,2.38,3.4,3.0
2016-09-18,liga,2016-2017,Villarreal,Sociedad,2,1,2.0,1.0,H,H,9.0,15.0,4.0,2.0,13.0,16.0,3.0,6.0,2.0,3.0,0.0,1.0,1.85,3.5,4.5
2016-09-18,serie_a,2016-2017,Crotone,Palermo,1,1,1.0,0.0,D,H,11.0,12.0,1.0,5.0,19.0,9.0,3.0,7.0,3.0,2.0,0.0,0.0,3.0,3.2,2.5
2016-09-18,premier_league,2016-2017,Watford,Man United,3,1,1.0,0.0,H,H,10.0,15.0,5.0,2.0,14.0,19.0,5.0,7.0,3.0,4.0,0.0,0.0,6.0,4.2,1.62
2016-09-18,premier_league,2016-2017,Tottenham,Sunderland,1,0,0.0,0.0,H,D,31.0,6.0,9.0,2.0,7.0,16.0,14.0,1.0,1.0,5.0,0.0,1.0,1.33,5.5,11.0
2016-09-18,premier_league,2016-2017,Southampton,Swansea,1,0,0.0,0.0,H,D,19.0,9.0,6.0,3.0,14.0,9.0,7.0,1.0,1.0,1.0,0.0,0.0,1.7,3.8,5.75
2016-09-18,liga,2016-2017,Ath Bilbao,Valencia,2,1,2.0,1.0,H,H,13.0,10.0,4.0,2.0,19.0,20.0,7.0,1.0,4.0,4.0,0.0,0.0,1.85,3.6,4.33
2016-09-18,liga,2016-2017,Espanol,Real Madrid,0,2,0.0,1.0,A,A,11.0,13.0,2.0,7.0,19.0,8.0,4.0,5.0,4.0,2.0,0.0,0.0,7.5,5.5,1.36
2016-09-18,liga,2016-2017,Osasuna,Celta,0,0,0.0,0.0,D,D,9.0,13.0,2.0,5.0,18.0,13.0,3.0,5.0,4.0,1.0,0.0,0.0,2.9,3.1,2.6
2016-09-19,liga,2016-2017,Alaves,La Coruna,0,0,0.0,0.0,D,D,9.0,16.0,1.0,1.0,16.0,8.0,4.0,5.0,3.0,4.0,0.0,0.0,2.3,3.0,3.5
2016-09-20,ligue_1,2016-2017,Lille,Toulouse,1,2,1.0,1.0,A,D,19.0,7.0,5.0,2.0,13.0,21.0,5.0,3.0,2.0,5.0,0.0,0.0,2.05,3.1,4.0
2016-09-20,bundesliga,2016-2017,Darmstadt,Hoffenheim,1,1,0.0,0.0,D,D,12.0,15.0,3.0,4.0,16.0,18.0,2.0,6.0,1.0,1.0,0.0,0.0,3.5,3.5,2.1
2016-09-20,bundesliga,2016-2017,Freiburg,Hamburg,1,0,0.0,0.0,H,D,19.0,7.0,4.0,0.0,17.0,17.0,7.0,0.0,1.0,0.0,0.0,0.0,2.3,3.4,3.1
2016-09-20,bundesliga,2016-2017,Ingolstadt,Ein Frankfurt,0,2,0.0,1.0,A,A,13.0,9.0,3.0,5.0,20.0,19.0,6.0,4.0,0.0,1.0,0.0,0.0,2.25,3.25,3.4
2016-09-20,bundesliga,2016-2017,Wolfsburg,Dortmund,1,5,0.0,2.0,A,A,15.0,10.0,9.0,9.0,15.0,12.0,2.0,3.0,2.0,0.0,0.0,0.0,4.75,3.75,1.75
2016-09-20,ligue_1,2016-2017,Paris SG,Dijon,3,0,2.0,0.0,H,H,8.0,8.0,4.0,4.0,8.0,7.0,5.0,4.0,1.0,0.0,0.0,0.0,1.11,9.0,23.0
2016-09-20,liga,2016-2017,Sevilla,Betis,1,0,0.0,0.0,H,D,12.0,8.0,3.0,3.0,24.0,17.0,6.0,2.0,5.0,4.0,0.0,0.0,1.45,4.5,7.0
2016-09-20,liga,2016-2017,Malaga,Eibar,2,1,1.0,1.0,H,D,14.0,12.0,6.0,3.0,7.0,13.0,7.0,5.0,2.0,4.0,0.0,0.0,1.85,3.4,4.75
2016-09-20,serie_a,2016-2017,Milan,Lazio,2,0,1.0,0.0,H,H,17.0,20.0,8.0,5.0,16.0,12.0,3.0,8.0,1.0,4.0,0.0,0.0,2.15,3.4,3.4
2016-09-21,ligue_1,2016-2017,Angers,Caen,2,1,1.0,0.0,H,H,13.0,6.0,5.0,1.0,12.0,11.0,1.0,4.0,0.0,1.0,0.0,0.0,2.25,3.2,3.4
2016-09-21,ligue_1,2016-2017,Bastia,Nancy,0,0,0.0,0.0,D,D,10.0,4.0,5.0,2.0,12.0,19.0,5.0,3.0,0.0,0.0,0.0,0.0,2.4,3.0,3.3
2016-09-21,ligue_1,2016-2017,Guingamp,Lorient,1,0,0.0,0.0,H,D,8.0,13.0,4.0,3.0,10.0,14.0,4.0,7.0,1.0,2.0,0.0,0.0,2.05,3.2,4.0
2016-09-21,ligue_1,2016-2017,Lyon,Montpellier,5,1,2.0,1.0,H,H,16.0,8.0,8.0,2.0,10.0,15.0,11.0,1.0,0.0,1.0,0.0,1.0,1.57,4.0,6.0
2016-09-21,serie_a,2016-2017,Juventus,Cagliari,4,0,3.0,0.0,H,H,28.0,2.0,13.0,0.0,19.0,12.0,9.0,0.0,1.0,3.0,0.0,0.0,1.17,7.5,17.0
2016-09-21,ligue_1,2016-2017,Nice,Monaco,4,0,2.0,0.0,H,H,9.0,17.0,7.0,7.0,12.0,16.0,2.0,6.0,1.0,1.0,0.0,1.0,3.1,3.2,2.4
2016-09-21,serie_a,2016-2017,Empoli,Inter,0,2,0.0,2.0,A,A,9.0,13.0,3.0,4.0,14.0,15.0,5.0,4.0,1.0,4.0,0.0,0.0,4.33,3.3,1.95
2016-09-21,serie_a,2016-2017,Chievo,Sassuolo,2,1,2.0,1.0,H,H,5.0,7.0,3.0,2.0,14.0,15.0,7.0,9.0,2.0,1.0,0.0,0.0,2.4,3.2,3.1
2016-09-21,ligue_1,2016-2017,Nantes,St Etienne,0,0,0.0,0.0,D,D,17.0,6.0,6.0,0.0,16.0,14.0,6.0,2.0,4.0,0.0,0.0,1.0,2.5,2.9,3.1
2016-09-21,serie_a,2016-2017,Atalanta,Palermo,0,1,0.0,0.0,A,D,16.0,7.0,4.0,2.0,20.0,12.0,7.0,5.0,3.0,2.0,0.0,0.0,1.62,3.75,6.0
2016-09-21,serie_a,2016-2017,Pescara,Torino,0,0,0.0,0.0,D,D,19.0,11.0,4.0,3.0,13.0,15.0,9.0,4.0,3.0,2.0,0.0,2.0,3.25,3.25,2.3
2016-09-21,ligue_1,2016-2017,Metz,Bordeaux,0,3,0.0,1.0,A,A,12.0,20.0,4.0,7.0,16.0,4.0,1.0,6.0,2.0,0.0,0.0,0.0,3.2,3.1,2.4
2016-09-21,ligue_1,2016-2017,Rennes,Marseille,3,2,1.0,1.0,H,D,13.0,8.0,5.0,4.0,11.0,24.0,4.0,4.0,1.0,1.0,0.0,1.0,2.3,3.3,3.2
2016-09-21,serie_a,2016-2017,Genoa,Napoli,0,0,0.0,0.0,D,D,12.0,14.0,5.0,3.0,16.0,11.0,5.0,8.0,4.0,2.0,0.0,0.0,4.75,3.75,1.75
2016-09-21,serie_a,2016-2017,Bologna,Sampdoria,2,0,1.0,0.0,H,H,11.0,10.0,4.0,3.0,16.0,12.0,2.0,4.0,1.0,3.0,1.0,1.0,2.4,3.25,3.1
2016-09-21,serie_a,2016-2017,Udinese,Fiorentina,2,2,2.0,1.0,D,H,15.0,7.0,5.0,3.0,16.0,15.0,4.0,3.0,1.0,3.0,0.0,0.0,3.25,3.25,2.3
2016-09-21,liga,2016-2017,Real Madrid,Villarreal,1,1,0.0,1.0,D,A,22.0,8.0,6.0,3.0,9.0,9.0,17.0,3.0,4.0,1.0,0.0,0.0,1.2,7.0,15.0
2016-09-21,serie_a,2016-2017,Roma,Crotone,4,0,2.0,0.0,H,H,20.0,11.0,7.0,3.0,12.0,7.0,11.0,5.0,0.0,1.0,0.0,0.0,1.13,8.5,23.0
2016-09-21,liga,2016-2017,Barcelona,Ath Madrid,1,1,1.0,0.0,D,H,19.0,9.0,7.0,4.0,14.0,17.0,8.0,2.0,2.0,4.0,0.0,0.0,1.6,4.0,5.5
2016-09-21,liga,2016-2017,Celta,Sp Gijon,2,1,0.0,0.0,H,D,16.0,4.0,5.0,1.0,16.0,8.0,8.0,0.0,2.0,3.0,0.0,0.0,1.57,4.0,6.0
2016-09-21,liga,2016-2017,Granada,Ath Bilbao,1,2,1.0,1.0,A,D,13.0,13.0,2.0,8.0,8.0,9.0,6.0,3.0,1.0,0.0,0.0,0.0,4.5,3.5,1.85
2016-09-21,bundesliga,2016-2017,Schalke 04,FC Koln,1,3,1.0,1.0,A,D,18.0,9.0,8.0,5.0,17.0,9.0,8.0,4.0,2.0,1.0,0.0,0.0,2.1,3.4,3.6
2016-09-21,bundesliga,2016-2017,RB Leipzig,M'gladbach,1,1,1.0,0.0,D,H,9.0,3.0,5.0,1.0,15.0,16.0,5.0,2.0,1.0,2.0,0.0,0.0,2.38,3.5,3.0
2016-09-21,bundesliga,2016-2017,Leverkusen,Augsburg,0,0,0.0,0.0,D,D,14.0,5.0,6.0,2.0,14.0,16.0,6.0,3.0,0.0,2.0,0.0,0.0,1.45,4.5,7.0
2016-09-21,bundesliga,2016-2017,Werder Bremen,Mainz,1,2,1.0,0.0,A,H,13.0,13.0,7.0,6.0,15.0,14.0,3.0,14.0,2.0,2.0,0.0,0.0,3.0,3.5,2.3
2016-09-21,liga,2016-2017,Sociedad,Las Palmas,4,1,3.0,0.0,H,H,17.0,8.0,7.0,3.0,3.0,7.0,7.0,4.0,1.0,2.0,0.0,1.0,2.0,3.5,3.75
